cp,municipality_name,province_slug
43381,L'Aleixar,tarragona
43528,Alfara de Carles,tarragona
43365,Alforja,tarragona
43813,Alió,tarragona
43393,Almoster,tarragona
43893,Altafulla,tarragona
43860,L'Ametlla de Mar,tarragona
43549,Amposta,tarragona
43870,Amposta,tarragona
43879,Amposta,tarragona
43720,L'Arboç,tarragona
43773,L'Argentera,tarragona
43597,Arnes,tarragona
43791,Ascó,tarragona
43711,Banyeres del Penedès,tarragona
43715,Banyeres del Penedès,tarragona
43422,Barberà de la Conca,tarragona
43429,Barberà de la Conca,tarragona
43442,Barberà de la Conca,tarragona
43786,Batea,tarragona
43738,Bellmunt del Priorat,tarragona
43719,Bellvei,tarragona
43512,Benifallet,tarragona
43747,Benissanet,tarragona
43372,La Bisbal de Falset,tarragona
43717,La Bisbal del Penedès,tarragona
43411,Blancafort,tarragona
43884,Bonastre,tarragona
43350,Les Borges del Camp,tarragona
43785,Bot,tarragona
43772,Botarell,tarragona
43812,Bràfim,tarragona
43373,Cabacés,tarragona
43811,Cabra del Camp,tarragona
43820,Calafell,tarragona
43882,Calafell,tarragona
73820,Calafell,tarragona
43850,Cambrils,tarragona
43364,Capafonts,tarragona
43776,Capçanes,tarragona
43787,Caseres,tarragona
43392,Castellvell del Camp,tarragona
43150,El Catllar,tarragona
43764,El Catllar,tarragona
43560,La Sénia,tarragona
43310,Colldejou,tarragona
43427,Conesa,tarragona
43428,Conesa,tarragona
43120,Constantí,tarragona
43784,Corbera d'Ebre,tarragona
43360,Cornudella de Montsant,tarragona
43362,Cornudella de Montsant,tarragona
43539,Creixell,tarragona
43839,Creixell,tarragona
43881,Cunit,tarragona
43592,Xerta,tarragona
43440,L'Espluga de Francolí,tarragona
43730,Falset,tarragona
43781,La Fatarella,tarragona
43736,La Figuera,tarragona
43750,Flix,tarragona
43425,Forès,tarragona
43558,Freginals,tarragona
43515,La Galera,tarragona
43780,Gandesa,tarragona
43749,Garcia,tarragona
43153,Els Garidells,tarragona
43748,Ginestar,tarragona
43516,Godall,tarragona
43737,Gratallops,tarragona
43777,Els Guiamets,tarragona
43596,Horta de Sant Joan,tarragona
43712,Llorenç del Penedès,tarragona
43371,Margalef,tarragona
43775,Marçà,tarragona
43514,Mas de Barberans,tarragona
43878,Masdenverge,tarragona
43143,La Masó,tarragona
43382,Maspujols,tarragona
43400,Montblanc,tarragona
43410,Montblanc,tarragona
43414,Montblanc,tarragona
43415,Montblanc,tarragona
43459,Montblanc,tarragona
43340,Montbrió del Camp,tarragona
43205,El Montmell,tarragona
43300,Mont-roig del Camp,tarragona
43892,Mont-roig del Camp,tarragona
43740,Móra d'Ebre,tarragona
43770,Móra la Nova,tarragona
43760,El Morell,tarragona
43361,La Morera de Montsant,tarragona
43379,La Morera de Montsant,tarragona
43763,La Nou de Gaià,tarragona
43887,Nulles,tarragona
43370,La Palma d'Ebre,tarragona
43151,Els Pallaresos,tarragona
43413,Passanant i Belltall,tarragona
43593,Paüls,tarragona
43152,Perafort,tarragona
43155,Perafort,tarragona
43519,El Perelló,tarragona
43594,El Pinell de Brai,tarragona
43423,Pira,tarragona
43810,El Pla de Santa Maria,tarragona
43140,La Pobla de Mafumet,tarragona
43783,La Pobla de Massaluca,tarragona
43761,La Pobla de Montornès,tarragona
43376,Poboleda,tarragona
43817,El Pont d'Armentera,tarragona
43739,Porrera,tarragona
43774,Pradell de la Teixeta,tarragona
43595,Prat de Comte,tarragona
43320,Pratdip,tarragona
43891,Pratdip,tarragona
43816,Querol,tarragona
43513,Rasquera,tarragona
43886,Renau,tarragona
43201,Reus,tarragona
43202,Reus,tarragona
43203,Reus,tarragona
43204,Reus,tarragona
43206,Reus,tarragona
43450,La Riba,tarragona
43790,Riba-roja d'Ebre,tarragona
43762,La Riera de Gaià,tarragona
43771,Riudecanyes,tarragona
43390,Riudecols,tarragona
43330,Riudoms,tarragona
43426,Rocafort de Queralt,tarragona
43883,Roda de Berà,tarragona
43520,Roquetes,tarragona
43529,Roquetes,tarragona
43142,El Rourell,tarragona
43885,Salomó,tarragona
43540,Sant Carles de la Ràpita,tarragona
43548,Sant Carles de la Ràpita,tarragona
43713,Sant Jaume dels Domenys,tarragona
43570,Santa Bàrbara,tarragona
43420,Santa Coloma de Queralt,tarragona
43710,Santa Oliva,tarragona
43424,Sarral,tarragona
43154,La Secuita,tarragona
43765,La Secuita,tarragona
43470,La Selva del Camp,tarragona
43449,Senan,tarragona
43412,Solivella,tarragona
43001,Tarragona,tarragona
43002,Tarragona,tarragona
43003,Tarragona,tarragona
43004,Tarragona,tarragona
43005,Tarragona,tarragona
43006,Tarragona,tarragona
43007,Tarragona,tarragona
43008,Tarragona,tarragona
43100,Tarragona,tarragona
43130,Tarragona,tarragona
43511,Tivenys,tarragona
43746,Tivissa,tarragona
43792,La Torre de l'Espanyol,tarragona
43830,Torredembarra,tarragona
43500,Tortosa,tarragona
43510,Tortosa,tarragona
43517,Tortosa,tarragona
43527,Tortosa,tarragona
43590,Tortosa,tarragona
43897,Tortosa,tarragona
43550,Ulldecona,tarragona
43559,Ulldecona,tarragona
43363,Ulldemolins,tarragona
43439,Vallclara,tarragona
43144,Vallmoll,tarragona
43491,Valls,tarragona
43800,Valls,tarragona
43890,Vandellòs i l'Hospitalet de l'Infant,tarragona
43700,El Vendrell,tarragona
43880,El Vendrell,tarragona
43141,Vilallonga del Camp,tarragona
43311,Vilanova d'Escornalbou,tarragona
43312,Vilanova d'Escornalbou,tarragona
43380,Vilaplana,tarragona
43814,Vila-rodona,tarragona
43480,Vila-seca,tarragona
43481,Vila-seca,tarragona
43490,Vilaverd,tarragona
43375,La Vilella Alta,tarragona
43374,La Vilella Baixa,tarragona
43782,Vilalba dels Arcs,tarragona
43430,Vimbodí i Poblet,tarragona
43448,Vimbodí i Poblet,tarragona
43391,Vinyols i els Arcs,tarragona
43580,Deltebre,tarragona
43877,Sant Jaume d'Enveja,tarragona
43894,Camarles,tarragona
43896,L'Aldea,tarragona
43840,Salou,tarragona
43895,L'Ampolla,tarragona
43110,La Canonja,tarragona
44155,Ababuj,teruel
44422,Abejuela,teruel
44382,Aguatón,teruel
44566,Aguaviva,teruel
44156,Aguilar del Alfambra,teruel
44549,Alacón,teruel
44395,Alba,teruel
44540,Albalate del Arzobispo,teruel
44100,Albarracín,teruel
44121,Albarracín,teruel
44123,Albarracín,teruel
44424,Albentosa,teruel
44477,Albentosa,teruel
44792,Alcaine,teruel
44431,Alcalá de la Selva,teruel
44432,Alcalá de la Selva,teruel
44600,Alcañiz,teruel
44660,Alcañiz,teruel
44661,Alcañiz,teruel
44550,Alcorisa,teruel
44160,Alfambra,teruel
44150,Aliaga,teruel
44157,Aliaga,teruel
44158,Aliaga,teruel
44369,Almohaja,teruel
44134,Alobras,teruel
44721,Alpeñés,teruel
44145,Allepuz,teruel
44509,Alloza,teruel
44492,Allueva,teruel
44212,Anadón,teruel
44500,Andorra,teruel
44421,Arcos de las Salinas,teruel
44622,Arens de Lledó,teruel
44165,Argente,teruel
44547,Ariño,teruel
44590,Azaila,teruel
44491,Bádenas,teruel
44320,Báguena,teruel
44357,Bañón,teruel
44220,Barrachina,teruel
44588,Beceite,teruel
44642,Belmonte de San José,teruel
44232,Bello,teruel
44556,Berge,teruel
44314,Blancas,teruel
44790,Blesa,teruel
44563,Bordón,teruel
44367,Bronchales,teruel
44394,Bueña,teruel
44330,Burbáguena,teruel
44409,Cabra de Mora,teruel
44610,Calaceite,teruel
44200,Calamocha,teruel
44210,Calamocha,teruel
44211,Calamocha,teruel
44391,Calamocha,teruel
44392,Calamocha,teruel
44495,Calamocha,teruel
44496,Calamocha,teruel
44570,Calanda,teruel
44126,Calomarde,teruel
44167,Camañas,teruel
44191,Camarena de la Sierra,teruel
44459,Camarena de la Sierra,teruel
44350,Caminreal,teruel
44359,Caminreal,teruel
44140,Cantavieja,teruel
44643,La Cañada de Verich,teruel
44168,Cañada Vellida,teruel
44707,Cañizar del Olivar,teruel
44231,Castejón de Tornos,teruel
44706,Castel de Cabra,teruel
44592,Castelnou,teruel
44630,Castelserás,teruel
44560,Castellote,teruel
44562,Castellote,teruel
44565,Castellote,teruel
44147,Cedrillas,teruel
44194,Celadas,teruel
44370,Cella,teruel
44651,La Cerollera,teruel
44640,La Codoñera,teruel
44193,Corbalán,teruel
44791,Cortes de Aragón,teruel
44358,Cosa,teruel
44623,Cretas,teruel
44557,Crivillén,teruel
44141,La Cuba,teruel
44169,Cuevas de Almudén,teruel
44162,Cuevas Labradas,teruel
44559,Ejulve,teruel
44161,Escorihuela,teruel
44770,Escucha,teruel
44779,Escucha,teruel
44558,Estercuel,teruel
44490,Ferreruela de Huerva,teruel
44440,Formiche Alto,teruel
44441,Formiche Alto,teruel
44650,Fórnoles,teruel
44143,Fortanete,teruel
44579,Foz-Calanda,teruel
44596,La Fresneda,teruel
44741,Fuenferrada,teruel
44711,Fuentes Calientes,teruel
44340,Fuentes Claras,teruel
44415,Fuentes de Rubielos,teruel
44587,Fuentespalda,teruel
44110,Gea de Albarracín,teruel
44114,Griegos,teruel
44115,Guadalaviar,teruel
44433,Gúdar,teruel
44530,Híjar,teruel
44213,Huesa del Común,teruel
44142,La Iglesuela del Cid,teruel
44122,Jabaloyas,teruel
44132,Libros,teruel
44164,Lidón,teruel
44412,Linares de Mora,teruel
44493,Loscos,teruel
44624,Lledó,teruel
44420,Manzanera,teruel
44423,Manzanera,teruel
44730,Martín del Río,teruel
44750,Martín del Río,teruel
44564,Mas de las Matas,teruel
44621,Mazaleón,teruel
44159,Miravete de la Sierra,teruel
44300,Monreal del Campo,teruel
44652,Monroyo,teruel
44700,Montalbán,teruel
44709,Montalbán,teruel
44146,Monteagudo del Castillo,teruel
44368,Monterde de Albarracín,teruel
44400,Mora de Rubielos,teruel
44124,Moscardón,teruel
44410,Mosqueruela,teruel
44780,Muniesa,teruel
44113,Noguera de Albarracín,teruel
44414,Nogueruelas,teruel
44233,Odón,teruel
44312,Ojos Negros,teruel
44313,Ojos Negros,teruel
44478,Olba,teruel
44479,Olba,teruel
44548,Oliete,teruel
44366,Orihuela del Tremedal,teruel
44708,Palomar de Arroyos,teruel
44720,Pancrudo,teruel
44586,Peñarroya de Tastavins,teruel
44163,Perales del Alfambra,teruel
44555,Pitarque,teruel
44589,La Portellada,teruel
44315,Pozuel del Campo,teruel
44510,La Puebla de Híjar,teruel
44511,La Puebla de Híjar,teruel
44450,La Puebla de Valverde,teruel
44411,Puertomingalvo,teruel
44710,Rillo,teruel
44712,Rillo,teruel
44133,Riodeva,teruel
44310,Ródenas,teruel
44125,Royuela,teruel
44166,Rubielos de la Cérida,teruel
44793,Salcedillo,teruel
44520,Samper de Calanda,teruel
44480,San Agustín,teruel
44390,San Martín del Río,teruel
44497,Santa Cruz de Nogueras,teruel
44360,Santa Eulalia,teruel
44460,Sarrión,teruel
44561,Seno,teruel
44120,Terriente,teruel
44001,Teruel,teruel
44002,Teruel,teruel
44003,Teruel,teruel
44190,Teruel,teruel
44192,Teruel,teruel
44195,Teruel,teruel
44396,Teruel,teruel
44397,Teruel,teruel
44230,Tornos,teruel
44221,Torrecilla del Rebollar,teruel
44222,Torrecilla del Rebollar,teruel
44653,Torre de Arcas,teruel
44597,Torre del Compte,teruel
44381,Torremocha de Jiloca,teruel
44111,Torres de Albarracín,teruel
44641,Torrevelilla,teruel
44393,Torrijo del Campo,teruel
44112,Tramacastilla,teruel
44593,Urrea de Gaén,teruel
44760,Utrillas,teruel
44761,Utrillas,teruel
44769,Utrillas,teruel
44430,Valbona,teruel
44594,Valdealgorfa,teruel
44413,Valdelinares,teruel
44620,Valdeltormo,teruel
44580,Valderrobres,teruel
44595,Valjunquera,teruel
44494,Villahermosa del Campo,teruel
44223,Villanueva del Rebollar de la Sierra,teruel
44311,Villar del Salz,teruel
44380,Villarquemado,teruel
44144,Villarroya de los Pinares,teruel
44130,Villastar,teruel
44131,Villel,teruel
44591,Vinaceite,teruel
44740,Vivel del Río Martín,teruel
44742,Vivel del Río Martín,teruel
45110,Ajofrín,toledo
45240,Alameda de la Sagra,toledo
45522,Albarreal de Tajo,toledo
45523,Alcabón,toledo
45687,Alcañizo,toledo
45662,Alcaudete de la Jara,toledo
45571,Alcolea de Tajo,toledo
45908,Aldea en Cabo,toledo
45661,Aldeanueva de Barbarroya,toledo
45575,Aldeanueva de San Bartolomé,toledo
45631,Almendral de la Cañada,toledo
45420,Almonacid de Toledo,toledo
45900,Almorox,toledo
45250,Añover de Tajo,toledo
45182,Arcicóllar,toledo
45122,Argés,toledo
45225,Barcience,toledo
45525,Barcience,toledo
45593,Bargas,toledo
45660,Belvís de la Jara,toledo
45222,Borox,toledo
45634,Buenaventura,toledo
45112,Burguillos de Toledo,toledo
45521,Burujón,toledo
45592,Cabañas de la Sagra,toledo
45312,Cabañas de Yepes,toledo
45750,Cabañas de Yepes,toledo
45890,Cabezamesada,toledo
45686,Calera y Chozas,toledo
45695,Calera y Chozas,toledo
45589,Caleruela,toledo
45580,Calzada de Oropesa,toledo
45180,Camarena,toledo
45181,Camarenilla,toledo
45578,El Campillo de la Jara,toledo
45720,Camuñas,toledo
45642,Cardiel de los Montes,toledo
45531,Carmena,toledo
45533,El Carpio de Tajo,toledo
45216,Carranque,toledo
45532,Carriches,toledo
45542,El Casar de Escalona,toledo
45950,Casarrubios del Monte,toledo
45124,Casasbuenas,toledo
45641,Castillo de Bayuela,toledo
45683,Cazalegas,toledo
45680,Cebolla,toledo
45214,Cedillo del Condado,toledo
45682,Los Cerralbos,toledo
45637,Cervera de los Montes,toledo
45314,Ciruelos,toledo
45291,Cobeja,toledo
45111,Cobisa,toledo
45700,Consuegra,toledo
45880,Corral de Almaguer,toledo
45126,Cuerva,toledo
45960,Chozas de Canales,toledo
45113,Chueca,toledo
45544,Domingo Pérez,toledo
45311,Dosbarrios,toledo
45540,Erustes,toledo
45910,Escalona,toledo
45517,Escalonilla,toledo
45650,Espinoso del Rey,toledo
45221,Esquivias,toledo
45574,La Estrella,toledo
45510,Fuensalida,toledo
45164,Gálvez,toledo
45643,Garciotum,toledo
45518,Gerindote,toledo
45160,Guadamur,toledo
45760,La Guardia,toledo
45663,Las Herencias,toledo
45664,Las Herencias,toledo
45588,Herreruela de Oropesa,toledo
45645,Hinojosa de San Vicente,toledo
45159,Hontanar,toledo
45919,Hormigos,toledo
45511,Huecas,toledo
45633,La Iglesuela,toledo
45551,Illán de Vacas,toledo
45200,Illescas,toledo
45567,Lagartera,toledo
45123,Layos,toledo
45870,Lillo,toledo
45212,Lominchar,toledo
45684,Lucillos,toledo
45710,Madridejos,toledo
45590,Magán,toledo
45692,Malpica de Tajo,toledo
45693,Malpica de Tajo,toledo
45460,Manzaneque,toledo
45515,Maqueda,toledo
45479,Marjaliza,toledo
45636,Marrupe,toledo
45430,Mascaraque,toledo
45534,La Mata,toledo
45114,Mazarambroz,toledo
45622,Mejorada,toledo
45120,Menasalbas,toledo
45121,Menasalbas,toledo
45128,Menasalbas,toledo
45930,Méntrida,toledo
45541,Mesegar de Tajo,toledo
45530,Miguel Esteban,toledo
45830,Miguel Esteban,toledo
45270,Mocejón,toledo
45276,Mohedas de la Jara,toledo
45576,Mohedas de la Jara,toledo
45685,Montearagón,toledo
45620,Montesclaros,toledo
45400,Mora,toledo
45190,Nambroca,toledo
45191,Nambroca,toledo
45670,La Nava de Ricomalillo,toledo
45150,Navahermosa,toledo
45610,Navalcán,toledo
45573,Navalmoralejo,toledo
45140,Los Navalmorales,toledo
45130,Los Navalucillos,toledo
45138,Los Navalucillos,toledo
45139,Los Navalucillos,toledo
45630,Navamorcuende,toledo
45350,Noblejas,toledo
45162,Noez,toledo
45917,Nombela,toledo
45519,Novés,toledo
45230,Numancia de la Sagra,toledo
45644,Nuño Gómez,toledo
45300,Ocaña,toledo
45280,Olías del Rey,toledo
45340,Ontígola,toledo
45109,Orgaz,toledo
45450,Orgaz,toledo
45560,Oropesa,toledo
45569,Oropesa,toledo
45600,Oropesa,toledo
45543,Otero,toledo
45213,Palomeque,toledo
45290,Pantoja,toledo
45611,Parrillas,toledo
45918,Pelahustán,toledo
45638,Pepino,toledo
45161,Polán,toledo
45512,Portillo de Toledo,toledo
45840,La Puebla de Almoradiel,toledo
45516,La Puebla de Montalbán,toledo
45690,La Pueblanueva,toledo
45691,La Pueblanueva,toledo
45570,El Puente del Arzobispo,toledo
45577,Puerto de San Vicente,toledo
45125,Pulgar,toledo
45790,Quero,toledo
45800,Quintanar de la Orden,toledo
45514,Quismondo,toledo
45640,El Real de San Vicente,toledo
45211,Recas,toledo
45652,Retamoso de la Jara,toledo
45524,Rielves,toledo
45674,Robledo del Mazo,toledo
45675,Robledo del Mazo,toledo
45676,Robledo del Mazo,toledo
45677,Robledo del Mazo,toledo
45678,Robledo del Mazo,toledo
45770,El Romeral,toledo
45654,San Bartolomé de las Abiertas,toledo
45165,San Martín de Montalbán,toledo
45170,San Martín de Pusa,toledo
45646,San Román de los Montes,toledo
45653,Santa Ana de Pusa,toledo
45370,Santa Cruz de la Zarza,toledo
45513,Santa Cruz del Retamar,toledo
45909,Santa Cruz del Retamar,toledo
45632,Sartajada,toledo
45621,Segurilla,toledo
45223,Seseña,toledo
45224,Seseña,toledo
45671,Sevilleja de la Jara,toledo
45672,Sevilleja de la Jara,toledo
45673,Sevilleja de la Jara,toledo
45100,Sonseca,toledo
45635,Sotillo de las Palomas,toledo
45613,Talavera de la Reina,toledo
45614,Talavera de la Reina,toledo
45694,Talavera de la Reina,toledo
45780,Tembleque,toledo
45820,El Toboso,toledo
45001,Toledo,toledo
45002,Toledo,toledo
45003,Toledo,toledo
45004,Toledo,toledo
45005,Toledo,toledo
45006,Toledo,toledo
45007,Toledo,toledo
45008,Toledo,toledo
45651,Torrecilla de la Jara,toledo
45920,La Torre de Esteban Hambrán,toledo
45572,Torrico,toledo
45500,Torrijos,toledo
45163,Totanés,toledo
45789,Turleque,toledo
45217,Ugena,toledo
45480,Urda,toledo
45940,Valmojado,toledo
45612,Velada,toledo
45127,Las Ventas con Peña Aguilera,toledo
45183,Las Ventas de Retamosa,toledo
45568,Las Ventas de San Julián,toledo
45860,Villacañas,toledo
45850,La Villa de Don Fadrique,toledo
45730,Villafranca de los Caballeros,toledo
45520,Villaluenga de la Sagra,toledo
45594,Villamiel de Toledo,toledo
45440,Villaminaya,toledo
45749,Villamuelas,toledo
45810,Villanueva de Alcardete,toledo
45410,Villanueva de Bogas,toledo
45179,Villarejo de Montalbán,toledo
45360,Villarrubia de Santiago,toledo
45260,Villaseca de la Sagra,toledo
45292,Villaseca de la Sagra,toledo
45740,Villasequilla,toledo
45310,Villatobas,toledo
45215,El Viso de San Juan,toledo
45470,Los Yébenes,toledo
45220,Yeles,toledo
45313,Yepes,toledo
45529,Yuncler,toledo
45591,Yunclillos,toledo
45210,Yuncos,toledo
45526,Santo Domingo-Caudilla,toledo
46140,Ademuz,valencia
46729,Ador,valencia
46869,Atzeneta d'Albaida,valencia
46890,Agullent,valencia
46970,Alaquàs,valencia
46860,Albaida,valencia
46470,Albal,valencia
46687,Albalat de la Ribera,valencia
46135,Albalat dels Sorells,valencia
46591,Albalat dels Tarongers,valencia
46260,Alberic,valencia
46369,Alborache,valencia
46120,Alboraia/Alboraya,valencia
46128,Alboraia/Alboraya,valencia
46129,Alboraia/Alboraya,valencia
46550,Albuixech,valencia
46220,Alcàsser,valencia
46290,Alcàsser,valencia
46293,Alcàntera de Xúquer,valencia
46268,Alzira,valencia
46600,Alzira,valencia
46792,Alzira,valencia
46172,Alcublas,valencia
46250,l'Alcúdia,valencia
46690,l'Alcúdia de Crespins,valencia
46960,Aldaia,valencia
46910,Alfafar,valencia
46725,Alfauir,valencia
46594,Alfara de la Baronia,valencia
46115,Alfara del Patriarca,valencia
46197,Alfarp,valencia
46893,Alfarrasí,valencia
46593,Algar de Palancia,valencia
46680,Algemesí,valencia
46148,Algimia de Alfara,valencia
46230,Alginet,valencia
46132,Almàssera,valencia
46726,Almiserà,valencia
46723,Almoines,valencia
46440,Almussafes,valencia
46178,Alpuente,valencia
46715,l'Alqueria de la Comtessa,valencia
46170,Andilla,valencia
46820,Anna,valencia
46266,Antella,valencia
46179,Aras de los Olmos,valencia
46812,Aielo de Malferit,valencia
46842,Aielo de Rugat,valencia
46620,Ayora,valencia
46667,Barxeta,valencia
46758,Barx,valencia
46868,Bèlgida,valencia
46713,Bellreguard,valencia
46839,Bellús,valencia
46173,Benagéber,valencia
46180,Benaguasil,valencia
46514,Benavites,valencia
46722,Beniarjó,valencia
46844,Beniatjar,valencia
46838,Benicolet,valencia
46511,Benifairó de les Valls,valencia
46791,Benifairó de la Valldigna,valencia
46450,Benifaió,valencia
46830,Benigànim,valencia
46291,Benimodo,valencia
46611,Benimuslem,valencia
46469,Beniparrell,valencia
